sent_id	sentence	entity	uri
163	Allah tidak menciptakan demikian itu  kecuali dengan benar .	Allah	http://www.wikidata.org/entity/Q2095353
2504	nikmat yang ada padamu ( datangnya ) dari Allah . Kemudian  apabila kamu ditimpa kemudaratan  kepada-Nyalah kamu meminta pertolongan .	Allah	http://www.wikidata.org/entity/Q2095353
1818	"Sungguh  telah kufur orang-orang yang berkata  "" Sesungguhnya Allah itulah Almasih putra Maryam . "" Almasih ( sendiri ) berkata  "" Wahai Bani Israil  sembahlah Allah  Tuhanku dan Tuhanmu ! """	Allah	http://www.wikidata.org/entity/Q2095353
1818	"Sungguh  telah kufur orang-orang yang berkata  "" Sesungguhnya Allah itulah Almasih putra Maryam . "" Almasih ( sendiri ) berkata  "" Wahai Bani Israil  sembahlah Allah  Tuhanku dan Tuhanmu ! """	Almasih putra Maryam	http://www.wikidata.org/entity/Q51664
1818	"Sungguh  telah kufur orang-orang yang berkata  "" Sesungguhnya Allah itulah Almasih putra Maryam . "" Almasih ( sendiri ) berkata  "" Wahai Bani Israil  sembahlah Allah  Tuhanku dan Tuhanmu ! """	Almasih	http://www.wikidata.org/entity/Q51664
1818	"Sungguh  telah kufur orang-orang yang berkata  "" Sesungguhnya Allah itulah Almasih putra Maryam . "" Almasih ( sendiri ) berkata  "" Wahai Bani Israil  sembahlah Allah  Tuhanku dan Tuhanmu ! """	Bani Israil	http://www.wikidata.org/entity/Q2605404
1818	"Sungguh  telah kufur orang-orang yang berkata  "" Sesungguhnya Allah itulah Almasih putra Maryam . "" Almasih ( sendiri ) berkata  "" Wahai Bani Israil  sembahlah Allah  Tuhanku dan Tuhanmu ! """	Allah	http://www.wikidata.org/entity/Q2095353
443	Sesungguhnya Engkaulah Yang Maha Mendengar lagi Maha Mengetahui .	Yang Maha Mendengar lagi Maha Mengetahui	http://www.wikidata.org/entity/Q2095353
1506	Allah telah menurunkan Kitab ( Al-Qur'an ) dan hikmah ( sunah ) kepadamu serta telah mengajarkan kepadamu apa yang tadinya belum kamu ketahui .	Allah	http://www.wikidata.org/entity/Q2095353
1506	Allah telah menurunkan Kitab ( Al-Qur'an ) dan hikmah ( sunah ) kepadamu serta telah mengajarkan kepadamu apa yang tadinya belum kamu ketahui .	Al-Qur'an	http://www.wikidata.org/entity/Q428
288	"Akan tetapi  orang-orang kafir berkata  "" Apa maksud Allah dengan perumpamaan ini ? """	Allah	http://www.wikidata.org/entity/Q2095353
610	Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang .	Allah	http://www.wikidata.org/entity/Q2095353
417	"Mereka ( Yahudi dan Nasrani ) berkata  "" Tidak akan masuk surga kecuali orang Yahudi atau Nasrani . "" Itu ( hanya ) angan-angan mereka ."	Yahudi	http://www.wikidata.org/entity/Q7325
417	"Mereka ( Yahudi dan Nasrani ) berkata  "" Tidak akan masuk surga kecuali orang Yahudi atau Nasrani . "" Itu ( hanya ) angan-angan mereka ."	Nasrani	http://www.wikidata.org/entity/Q106039
417	"Mereka ( Yahudi dan Nasrani ) berkata  "" Tidak akan masuk surga kecuali orang Yahudi atau Nasrani . "" Itu ( hanya ) angan-angan mereka ."	orang Yahudi	http://www.wikidata.org/entity/Q7325
417	"Mereka ( Yahudi dan Nasrani ) berkata  "" Tidak akan masuk surga kecuali orang Yahudi atau Nasrani . "" Itu ( hanya ) angan-angan mereka ."	Nasrani	http://www.wikidata.org/entity/Q106039
632	"Tanyakanlah kepada Bani Israil  "" Berapa banyak bukti nyata ( kebenaran ) yang telah Kami anugerahkan kepada mereka ? """	Bani Israil	http://www.wikidata.org/entity/Q2605404
851	Allah menghilangkan ( keberkahan dari ) riba dan menyuburkan sedekah .	Allah	http://www.wikidata.org/entity/Q2095353
569	Makan dan minumlah hingga jelas bagimu ( perbedaan ) antara benang putih dan benang hitam  yaitu fajar .	fajar	http://www.wikidata.org/entity/Q685643
2012	"Katakanlah ( Nabi Muhammad )  "" Apakah kita akan memohon pada sesuatu selain Allah  yang tidak dapat memberi manfaat dan tidak ( pula ) mendatangkan mudarat kepada kita  dan ( apakah ) kita akan dikembalikan ke belakang ( kufur dan sesat )  setelah Allah memberi petunjuk kepada kita  seperti orang yang telah disesatkan oleh setan di bumi  dalam keadaan kebingungan  "" sedangkan dia mempunyai kawan-kawan yang selalu mengajaknya ke jalan yang lurus ( dengan mengatakan )  ' Ikutilah kami . ' ? """	Muhammad	http://www.wikidata.org/entity/Q9458
2012	"Katakanlah ( Nabi Muhammad )  "" Apakah kita akan memohon pada sesuatu selain Allah  yang tidak dapat memberi manfaat dan tidak ( pula ) mendatangkan mudarat kepada kita  dan ( apakah ) kita akan dikembalikan ke belakang ( kufur dan sesat )  setelah Allah memberi petunjuk kepada kita  seperti orang yang telah disesatkan oleh setan di bumi  dalam keadaan kebingungan  "" sedangkan dia mempunyai kawan-kawan yang selalu mengajaknya ke jalan yang lurus ( dengan mengatakan )  ' Ikutilah kami . ' ? """	Allah	http://www.wikidata.org/entity/Q2095353
2012	"Katakanlah ( Nabi Muhammad )  "" Apakah kita akan memohon pada sesuatu selain Allah  yang tidak dapat memberi manfaat dan tidak ( pula ) mendatangkan mudarat kepada kita  dan ( apakah ) kita akan dikembalikan ke belakang ( kufur dan sesat )  setelah Allah memberi petunjuk kepada kita  seperti orang yang telah disesatkan oleh setan di bumi  dalam keadaan kebingungan  "" sedangkan dia mempunyai kawan-kawan yang selalu mengajaknya ke jalan yang lurus ( dengan mengatakan )  ' Ikutilah kami . ' ? """	Allah	http://www.wikidata.org/entity/Q2095353
2012	"Katakanlah ( Nabi Muhammad )  "" Apakah kita akan memohon pada sesuatu selain Allah  yang tidak dapat memberi manfaat dan tidak ( pula ) mendatangkan mudarat kepada kita  dan ( apakah ) kita akan dikembalikan ke belakang ( kufur dan sesat )  setelah Allah memberi petunjuk kepada kita  seperti orang yang telah disesatkan oleh setan di bumi  dalam keadaan kebingungan  "" sedangkan dia mempunyai kawan-kawan yang selalu mengajaknya ke jalan yang lurus ( dengan mengatakan )  ' Ikutilah kami . ' ? """	bumi	http://www.wikidata.org/entity/Q2
80	"Kami naungi mereka dengan awan dan Kami turunkan kepada mereka manna dan salwa . ( Kami berfirman )  "" Makanlah yang baik-baik dari rezeki yang telah Kami anugerahkan kepadamu . "" Mereka tidak menzalimi Kami  tetapi merekalah yang selalu menzalimi dirinya sendiri . ( Ingatlah ) ketika dikatakan kepada mereka ( Bani Israil )  "" Tinggallah di negeri ini ( Baitulmaqdis ) dan makanlah dari ( hasil bumi ) - nya di mana saja kamu kehendaki  serta katakanlah  ' Bebaskanlah kami dari dosa  ' lalu masukilah pintu gerbangnya sambil membungkuk ! ("	Bani Israil	http://www.wikidata.org/entity/Q2605404
80	"Kami naungi mereka dengan awan dan Kami turunkan kepada mereka manna dan salwa . ( Kami berfirman )  "" Makanlah yang baik-baik dari rezeki yang telah Kami anugerahkan kepadamu . "" Mereka tidak menzalimi Kami  tetapi merekalah yang selalu menzalimi dirinya sendiri . ( Ingatlah ) ketika dikatakan kepada mereka ( Bani Israil )  "" Tinggallah di negeri ini ( Baitulmaqdis ) dan makanlah dari ( hasil bumi ) - nya di mana saja kamu kehendaki  serta katakanlah  ' Bebaskanlah kami dari dosa  ' lalu masukilah pintu gerbangnya sambil membungkuk ! ("	Baitulmaqdis	http://www.wikidata.org/entity/Q1218
80	"Kami naungi mereka dengan awan dan Kami turunkan kepada mereka manna dan salwa . ( Kami berfirman )  "" Makanlah yang baik-baik dari rezeki yang telah Kami anugerahkan kepadamu . "" Mereka tidak menzalimi Kami  tetapi merekalah yang selalu menzalimi dirinya sendiri . ( Ingatlah ) ketika dikatakan kepada mereka ( Bani Israil )  "" Tinggallah di negeri ini ( Baitulmaqdis ) dan makanlah dari ( hasil bumi ) - nya di mana saja kamu kehendaki  serta katakanlah  ' Bebaskanlah kami dari dosa  ' lalu masukilah pintu gerbangnya sambil membungkuk ! ("	bumi	http://www.wikidata.org/entity/Q2
1687	Sungguh  telah datang kepadamu cahaya dari Allah dan kitab suci yang jelas .	Allah	http://www.wikidata.org/entity/Q2095353
1493	Sesungguhnya Allah tidak menyukai orang-orang yang selalu berkhianat dan bergelimang dosa .	Allah	http://www.wikidata.org/entity/Q2095353
2523	Sesungguhnya pada yang demikian itu benar-benar terdapat tanda ( kebesaran Allah ) bagi kaum yang mendengarkan ( pelajaran dengan perhatian dan penghayatan ) .	Allah	http://www.wikidata.org/entity/Q2095353
2086	Mereka bersumpah dengan ( nama ) Allah dengan sebenar-benarnya sumpah ( bahwa ) sungguh jika datang suatu bukti ( mukjizat ) kepada mereka  pastilah mereka akan beriman kepadanya .	Allah	http://www.wikidata.org/entity/Q2095353
898	Sesungguhnya orang-orang yang kufur terhadap ayat-ayat Allah  bagi mereka azab yang sangat keras .	Allah	http://www.wikidata.org/entity/Q2095353
2238	Wahai anak cucu Adam  pakailah pakaianmu yang indah pada setiap ( memasuki ) masjid dan makan serta minumlah  tetapi janganlah berlebihan .	anak cucu Adam	http://www.wikidata.org/entity/Q5
419	"yang menyerahkan diri sepenuhnya kepada Allah serta berbuat ihsan  akan mendapat pahala di sisi Tuhannya  tidak ada rasa takut yang menimpa mereka  dan mereka pun tidak bersedih . Orang Yahudi berkata  "" Orang Nasrani itu tidak menganut sesuatu ( agama yang benar ) "" dan orang-orang Nasrani ( juga ) berkata  "" Orang-orang Yahudi tidak menganut sesuatu ( agama yang benar )  "" padahal mereka membaca Kitab ."	Allah	http://www.wikidata.org/entity/Q2095353
419	"yang menyerahkan diri sepenuhnya kepada Allah serta berbuat ihsan  akan mendapat pahala di sisi Tuhannya  tidak ada rasa takut yang menimpa mereka  dan mereka pun tidak bersedih . Orang Yahudi berkata  "" Orang Nasrani itu tidak menganut sesuatu ( agama yang benar ) "" dan orang-orang Nasrani ( juga ) berkata  "" Orang-orang Yahudi tidak menganut sesuatu ( agama yang benar )  "" padahal mereka membaca Kitab ."	Orang Yahudi	http://www.wikidata.org/entity/Q7325
419	"yang menyerahkan diri sepenuhnya kepada Allah serta berbuat ihsan  akan mendapat pahala di sisi Tuhannya  tidak ada rasa takut yang menimpa mereka  dan mereka pun tidak bersedih . Orang Yahudi berkata  "" Orang Nasrani itu tidak menganut sesuatu ( agama yang benar ) "" dan orang-orang Nasrani ( juga ) berkata  "" Orang-orang Yahudi tidak menganut sesuatu ( agama yang benar )  "" padahal mereka membaca Kitab ."	Orang Nasrani	http://www.wikidata.org/entity/Q106039
419	"yang menyerahkan diri sepenuhnya kepada Allah serta berbuat ihsan  akan mendapat pahala di sisi Tuhannya  tidak ada rasa takut yang menimpa mereka  dan mereka pun tidak bersedih . Orang Yahudi berkata  "" Orang Nasrani itu tidak menganut sesuatu ( agama yang benar ) "" dan orang-orang Nasrani ( juga ) berkata  "" Orang-orang Yahudi tidak menganut sesuatu ( agama yang benar )  "" padahal mereka membaca Kitab ."	orang-orang Nasrani	http://www.wikidata.org/entity/Q106039
419	"yang menyerahkan diri sepenuhnya kepada Allah serta berbuat ihsan  akan mendapat pahala di sisi Tuhannya  tidak ada rasa takut yang menimpa mereka  dan mereka pun tidak bersedih . Orang Yahudi berkata  "" Orang Nasrani itu tidak menganut sesuatu ( agama yang benar ) "" dan orang-orang Nasrani ( juga ) berkata  "" Orang-orang Yahudi tidak menganut sesuatu ( agama yang benar )  "" padahal mereka membaca Kitab ."	Orang-orang Yahudi	http://www.wikidata.org/entity/Q7325
1912	Dialah Allah ( yang disembah ) di langit dan di bumi .	Allah	http://www.wikidata.org/entity/Q2095353
1912	Dialah Allah ( yang disembah ) di langit dan di bumi .	bumi	http://www.wikidata.org/entity/Q2
628	Wahai orang-orang yang beriman  masuklah ke dalam Islam ( kedamaian ) secara menyeluruh dan janganlah ikuti langkah-langkah setan ! Sesungguhnya	Islam	http://www.wikidata.org/entity/Q432
2538	Allah menjadikan bagimu pasangan ( suami atau istri ) dari jenis kamu sendiri  menjadikan bagimu dari pasanganmu anak-anak dan cucu-cucu  serta menganugerahi kamu rezeki yang baik-baik . Mengapa terhadap yang batil mereka beriman  sedangkan terhadap nikmat Allah mereka ingkar ? Mereka	Allah	http://www.wikidata.org/entity/Q2095353
2538	Allah menjadikan bagimu pasangan ( suami atau istri ) dari jenis kamu sendiri  menjadikan bagimu dari pasanganmu anak-anak dan cucu-cucu  serta menganugerahi kamu rezeki yang baik-baik . Mengapa terhadap yang batil mereka beriman  sedangkan terhadap nikmat Allah mereka ingkar ? Mereka	Allah	http://www.wikidata.org/entity/Q2095353
1063	Kehinaan ditimpakan kepada mereka di mana saja mereka berada  kecuali jika mereka ( berpegang ) pada tali ( agama ) Allah dan tali ( perjanjian ) dengan manusia .	Allah	http://www.wikidata.org/entity/Q2095353
2301	"Maka  biarkanlah ia makan di bumi Allah dan janganlah kamu mengganggunya dengan keburukan apa pun sehingga kamu ditimpa siksa yang sangat pedih . "" Ingatlah ketika ( Allah ) menjadikan kamu pengganti-pengganti ( yang berkuasa ) sesudah <entity>'Ad dan memberikan tempat bagimu di bumi ."	bumi	http://www.wikidata.org/entity/Q2
2301	"Maka  biarkanlah ia makan di bumi Allah dan janganlah kamu mengganggunya dengan keburukan apa pun sehingga kamu ditimpa siksa yang sangat pedih . "" Ingatlah ketika ( Allah ) menjadikan kamu pengganti-pengganti ( yang berkuasa ) sesudah <entity>'Ad dan memberikan tempat bagimu di bumi ."	Allah	http://www.wikidata.org/entity/Q2095353
2301	"Maka  biarkanlah ia makan di bumi Allah dan janganlah kamu mengganggunya dengan keburukan apa pun sehingga kamu ditimpa siksa yang sangat pedih . "" Ingatlah ketika ( Allah ) menjadikan kamu pengganti-pengganti ( yang berkuasa ) sesudah <entity>'Ad dan memberikan tempat bagimu di bumi ."	Allah	http://www.wikidata.org/entity/Q2095353
2301	"Maka  biarkanlah ia makan di bumi Allah dan janganlah kamu mengganggunya dengan keburukan apa pun sehingga kamu ditimpa siksa yang sangat pedih . "" Ingatlah ketika ( Allah ) menjadikan kamu pengganti-pengganti ( yang berkuasa ) sesudah <entity>'Ad dan memberikan tempat bagimu di bumi ."	'Ad	http://www.wikidata.org/entity/Q345427
2301	"Maka  biarkanlah ia makan di bumi Allah dan janganlah kamu mengganggunya dengan keburukan apa pun sehingga kamu ditimpa siksa yang sangat pedih . "" Ingatlah ketika ( Allah ) menjadikan kamu pengganti-pengganti ( yang berkuasa ) sesudah <entity>'Ad dan memberikan tempat bagimu di bumi ."	bumi	http://www.wikidata.org/entity/Q2
2395	"Gembirakanlah orang-orang mukmin . "" Musa berkata  "" Ya Tuhan kami  sesungguhnya Engkau telah memberikan kepada Fir'aun dan para pemuka kaumnya perhiasan dan harta kekayaan ( yang banyak ) dalam kehidupan dunia ."	Musa	http://www.wikidata.org/entity/Q1990155
2395	"Gembirakanlah orang-orang mukmin . "" Musa berkata  "" Ya Tuhan kami  sesungguhnya Engkau telah memberikan kepada Fir'aun dan para pemuka kaumnya perhiasan dan harta kekayaan ( yang banyak ) dalam kehidupan dunia ."	Fir'aun	http://www.wikidata.org/entity/Q37110
132	Apakah mereka mempersekutukan ( Allah dengan ) sesuatu ( berhala ) yang tidak dapat menciptakan sesuatu apa pun  padahal ia ( berhala ) sendiri diciptakan ? (	Allah	http://www.wikidata.org/entity/Q2095353
261	"Di antara manusia ada yang berkata  "" Kami beriman kepada Allah dan hari Akhir  "" padahal sesungguhnya mereka itu bukanlah orang-orang mukmin ."	Allah	http://www.wikidata.org/entity/Q2095353
261	"Di antara manusia ada yang berkata  "" Kami beriman kepada Allah dan hari Akhir  "" padahal sesungguhnya mereka itu bukanlah orang-orang mukmin ."	hari Akhir	http://www.wikidata.org/entity/Q12200906
1678	Mereka suka mengubah firman-firman ( Allah ) dari tempat-tempatnya dan mereka ( sengaja ) melupakan sebagian pesan yang telah diperingatkan kepada mereka .	Allah	http://www.wikidata.org/entity/Q2095353
1413	Cukuplah Allah sebagai saksi .	Allah	http://www.wikidata.org/entity/Q2095353
2028	Kami telah menganugerahkan kepadanya Ishaq dan Ya'qub .	Ishaq	http://www.wikidata.org/entity/Q1642480
2028	Kami telah menganugerahkan kepadanya Ishaq dan Ya'qub .	Ya'qub	http://www.wikidata.org/entity/Q2513598
1174	"Allah lebih mengetahui segala sesuatu yang mereka sembunyikan . ( Mereka itu adalah ) orang-orang yang berbicara tentang saudara-saudaranya ( yang ikut berperang dan terbunuh )  sedangkan mereka sendiri tidak turut berperang  "" Seandainya mereka mengikuti kami  tentulah mereka tidak terbunuh . "" Katakanlah  "" Cegahlah kematian itu dari dirimu jika kamu orang-orang benar . "" Jangan sekali-kali kamu mengira bahwa orang-orang yang gugur di jalan Allah itu mati ."	Allah	http://www.wikidata.org/entity/Q2095353
1174	"Allah lebih mengetahui segala sesuatu yang mereka sembunyikan . ( Mereka itu adalah ) orang-orang yang berbicara tentang saudara-saudaranya ( yang ikut berperang dan terbunuh )  sedangkan mereka sendiri tidak turut berperang  "" Seandainya mereka mengikuti kami  tentulah mereka tidak terbunuh . "" Katakanlah  "" Cegahlah kematian itu dari dirimu jika kamu orang-orang benar . "" Jangan sekali-kali kamu mengira bahwa orang-orang yang gugur di jalan Allah itu mati ."	Allah	http://www.wikidata.org/entity/Q2095353
1022	"Ingatlah ) ketika Allah mengambil perjanjian dari para nabi  "" Manakala Aku memberikan kitab dan hikmah kepadamu  lalu datang kepada kamu seorang rasul yang membenarkan apa yang ada pada kamu  niscaya kamu akan sungguh-sungguh beriman kepadanya dan menolongnya . "" Allah berfirman  "" Apakah kamu mengakui dan menerima perjanjian dengan-Ku atas yang demikian itu ? """	Allah	http://www.wikidata.org/entity/Q2095353
1022	"Ingatlah ) ketika Allah mengambil perjanjian dari para nabi  "" Manakala Aku memberikan kitab dan hikmah kepadamu  lalu datang kepada kamu seorang rasul yang membenarkan apa yang ada pada kamu  niscaya kamu akan sungguh-sungguh beriman kepadanya dan menolongnya . "" Allah berfirman  "" Apakah kamu mengakui dan menerima perjanjian dengan-Ku atas yang demikian itu ? """	Allah	http://www.wikidata.org/entity/Q2095353
517	Tidak ada tuhan selain Dia Yang Maha Pengasih lagi Maha Penyayang .	Yang Maha Pengasih lagi Maha Penyayang	http://www.wikidata.org/entity/Q2095353
1176	Mereka bergembira dengan karunia yang Allah anugerahkan kepadanya dan bergirang hati atas ( keadaan ) orang-orang yang berada di belakang yang belum menyusul mereka  yaitu bahwa tidak ada rasa takut pada mereka dan mereka tidak bersedih hati .	Allah	http://www.wikidata.org/entity/Q2095353
1116	Allah tidak menyukai orang-orang zalim . ( Pergiliran tersebut juga ) agar Allah membersihkan orang-orang yang beriman ( dari dosa mereka ) dan membinasakan orang-orang kafir .	Allah	http://www.wikidata.org/entity/Q2095353
1116	Allah tidak menyukai orang-orang zalim . ( Pergiliran tersebut juga ) agar Allah membersihkan orang-orang yang beriman ( dari dosa mereka ) dan membinasakan orang-orang kafir .	Allah	http://www.wikidata.org/entity/Q2095353
1922	"Katakanlah  "" Milik Allah . "" Dia telah menetapkan ( sifat ) kasih sayang pada diri-Nya . Sungguh  Dia pasti akan mengumpulkan kamu pada hari Kiamat yang tidak ada keraguan padanya ."	Allah	http://www.wikidata.org/entity/Q2095353
1922	"Katakanlah  "" Milik Allah . "" Dia telah menetapkan ( sifat ) kasih sayang pada diri-Nya . Sungguh  Dia pasti akan mengumpulkan kamu pada hari Kiamat yang tidak ada keraguan padanya ."	hari Kiamat	http://www.wikidata.org/entity/Q12200906
629	ia musuh yang nyata bagimu . Maka  jika kamu menyimpang ( dari jalan Allah ) setelah bukti-bukti kebenaran yang nyata sampai kepadamu  ketahuilah bahwa Allah Mahaperkasa lagi Mahabijaksana .	Allah	http://www.wikidata.org/entity/Q2095353
629	ia musuh yang nyata bagimu . Maka  jika kamu menyimpang ( dari jalan Allah ) setelah bukti-bukti kebenaran yang nyata sampai kepadamu  ketahuilah bahwa Allah Mahaperkasa lagi Mahabijaksana .	Allah	http://www.wikidata.org/entity/Q2095353
2053	Itulah ( kekuasaan ) Allah .	Allah	http://www.wikidata.org/entity/Q2095353
716	Bertakwalah kepada Allah dan ketahuilah bahwa sesungguhnya Allah Maha Melihat apa yang kamu kerjakan .	Allah	http://www.wikidata.org/entity/Q2095353
716	Bertakwalah kepada Allah dan ketahuilah bahwa sesungguhnya Allah Maha Melihat apa yang kamu kerjakan .	Allah	http://www.wikidata.org/entity/Q2095353
1579	Jika kamu menampakkan atau menyembunyikan suatu kebaikan atau memaafkan suatu kesalahan  sesungguhnya Allah Maha Pemaaf lagi Mahakuasa .	Allah	http://www.wikidata.org/entity/Q2095353
2604	Makanlah sebagian apa yang telah Allah anugerahkan kepadamu sebagai ( rezeki ) yang halal lagi baik dan syukurilah nikmat Allah jika kamu hanya menyembah kepada-Nya .	Allah	http://www.wikidata.org/entity/Q2095353
2604	Makanlah sebagian apa yang telah Allah anugerahkan kepadamu sebagai ( rezeki ) yang halal lagi baik dan syukurilah nikmat Allah jika kamu hanya menyembah kepada-Nya .	Allah	http://www.wikidata.org/entity/Q2095353
217	"Katakanlah  "" Allah membimbing pada kebenaran . "" Maka  apakah yang membimbing pada kebenaran lebih berhak diikuti ataukah yang tidak mampu membimbing bahkan perlu dibimbing ? Maka"	Allah	http://www.wikidata.org/entity/Q2095353
54	"Setelah mereka ( sangat ) menyesali perbuatannya dan mengetahui bahwa mereka benar-benar sesat  mereka berkata  "" Sungguh  jika Tuhan kami tidak memberi rahmat kepada kami dan tidak mengampuni kami  pastilah kami menjadi orang-orang yang merugi . "" Ketika Musa kembali kepada kaumnya dalam keadaan marah lagi sedih  dia berkata  "" Alangkah buruknya perbuatan yang kamu kerjakan selama kepergianku ! Apakah"	Musa	http://www.wikidata.org/entity/Q1990155
1153	Allah Maha Melihat apa yang kamu kerjakan .	Allah	http://www.wikidata.org/entity/Q2095353
1676	Sungguh  jika kamu mendirikan salat  menunaikan zakat  beriman kepada rasul-rasul-Ku dan membantu mereka  serta kamu meminjamkan kepada Allah pinjaman yang baik  pasti akan Aku hapus kesalahan-kesalahanmu dan akan Aku masukkan kamu ke dalam surga yang mengalir di bawahnya sungai-sungai .	Allah	http://www.wikidata.org/entity/Q2095353
1927	"Katakanlah ( Nabi Muhammad )  "" Sesungguhnya aku diperintahkan agar aku menjadi orang pertama yang berserah diri ( kepada Allah )  dan jangan sekali-kali kamu masuk golongan orang-orang musyrik . "" Katakanlah  "" Sesungguhnya aku takut azab pada hari yang besar ( kiamat ) jika aku durhaka kepada Tuhanku . "" Siapa yang dijauhkan darinya ( azab ) pada hari itu  maka sungguh Dia telah merahmatinya . Itulah keberuntungan yang nyata ."	Muhammad	http://www.wikidata.org/entity/Q9458
1927	"Katakanlah ( Nabi Muhammad )  "" Sesungguhnya aku diperintahkan agar aku menjadi orang pertama yang berserah diri ( kepada Allah )  dan jangan sekali-kali kamu masuk golongan orang-orang musyrik . "" Katakanlah  "" Sesungguhnya aku takut azab pada hari yang besar ( kiamat ) jika aku durhaka kepada Tuhanku . "" Siapa yang dijauhkan darinya ( azab ) pada hari itu  maka sungguh Dia telah merahmatinya . Itulah keberuntungan yang nyata ."	Allah	http://www.wikidata.org/entity/Q2095353
1927	"Katakanlah ( Nabi Muhammad )  "" Sesungguhnya aku diperintahkan agar aku menjadi orang pertama yang berserah diri ( kepada Allah )  dan jangan sekali-kali kamu masuk golongan orang-orang musyrik . "" Katakanlah  "" Sesungguhnya aku takut azab pada hari yang besar ( kiamat ) jika aku durhaka kepada Tuhanku . "" Siapa yang dijauhkan darinya ( azab ) pada hari itu  maka sungguh Dia telah merahmatinya . Itulah keberuntungan yang nyata ."	kiamat	http://www.wikidata.org/entity/Q12200906
1613	Sesungguhnya orang-orang yang kufur dan menghalang-halangi ( orang lain ) dari jalan Allah  benar-benar telah tersesat jauh .	Allah	http://www.wikidata.org/entity/Q2095353
1625	Sesungguhnya hanya Allahlah Tuhan Yang Maha Esa .	Tuhan Yang Maha Esa	http://www.wikidata.org/entity/Q2095353
1204	Hanya pada hari Kiamat sajalah diberikan dengan sempurna balasanmu .	hari Kiamat	http://www.wikidata.org/entity/Q12200906
1228	Sesungguhnya di antara Ahlulkitab ada yang beriman kepada Allah dan pada apa yang diturunkan kepada kamu dan yang diturunkan kepada mereka .	Allah	http://www.wikidata.org/entity/Q2095353
461	Apakah kamu juga berkata bahwa Ibrahim  Ismail  Ishaq  Ya'qub  dan keturunannya adalah penganut Yahudi atau Nasrani ? Katakanlah	Ibrahim	http://www.wikidata.org/entity/Q1768161
461	Apakah kamu juga berkata bahwa Ibrahim  Ismail  Ishaq  Ya'qub  dan keturunannya adalah penganut Yahudi atau Nasrani ? Katakanlah	Ismail	http://www.wikidata.org/entity/Q470988
461	Apakah kamu juga berkata bahwa Ibrahim  Ismail  Ishaq  Ya'qub  dan keturunannya adalah penganut Yahudi atau Nasrani ? Katakanlah	Ishaq	http://www.wikidata.org/entity/Q1642480
461	Apakah kamu juga berkata bahwa Ibrahim  Ismail  Ishaq  Ya'qub  dan keturunannya adalah penganut Yahudi atau Nasrani ? Katakanlah	Ya'qub	http://www.wikidata.org/entity/Q2513598
461	Apakah kamu juga berkata bahwa Ibrahim  Ismail  Ishaq  Ya'qub  dan keturunannya adalah penganut Yahudi atau Nasrani ? Katakanlah	penganut Yahudi	http://www.wikidata.org/entity/Q7325
461	Apakah kamu juga berkata bahwa Ibrahim  Ismail  Ishaq  Ya'qub  dan keturunannya adalah penganut Yahudi atau Nasrani ? Katakanlah	Nasrani	http://www.wikidata.org/entity/Q106039
357	"Mereka berkata  "" Neraka tidak akan menyentuh kami  kecuali beberapa hari saja . "" Katakanlah  "" Sudahkah kamu menerima janji dari Allah sehingga Allah tidak akan mengingkari janji-Nya ataukah kamu berkata tentang Allah sesuatu yang tidak kamu ketahui ? """	Allah	http://www.wikidata.org/entity/Q2095353
357	"Mereka berkata  "" Neraka tidak akan menyentuh kami  kecuali beberapa hari saja . "" Katakanlah  "" Sudahkah kamu menerima janji dari Allah sehingga Allah tidak akan mengingkari janji-Nya ataukah kamu berkata tentang Allah sesuatu yang tidak kamu ketahui ? """	Allah	http://www.wikidata.org/entity/Q2095353
357	"Mereka berkata  "" Neraka tidak akan menyentuh kami  kecuali beberapa hari saja . "" Katakanlah  "" Sudahkah kamu menerima janji dari Allah sehingga Allah tidak akan mengingkari janji-Nya ataukah kamu berkata tentang Allah sesuatu yang tidak kamu ketahui ? """	Allah	http://www.wikidata.org/entity/Q2095353
2290	( Karena ) mereka mendustakannya ( Nuh )  Kami selamatkan dia dan orang-orang yang bersamanya di dalam bahtera serta Kami tenggelamkan orang-orang yang mendustakan ayat-ayat Kami . Sesungguhnya mereka adalah kaum yang buta ( mata hatinya ) . ( Kami telah mengutus ) kepada ( kaum ) <entity>'Ad saudara mereka  Hud .	Nuh	http://www.wikidata.org/entity/Q1782672
2290	( Karena ) mereka mendustakannya ( Nuh )  Kami selamatkan dia dan orang-orang yang bersamanya di dalam bahtera serta Kami tenggelamkan orang-orang yang mendustakan ayat-ayat Kami . Sesungguhnya mereka adalah kaum yang buta ( mata hatinya ) . ( Kami telah mengutus ) kepada ( kaum ) <entity>'Ad saudara mereka  Hud .	'Ad	http://www.wikidata.org/entity/Q345427
2290	( Karena ) mereka mendustakannya ( Nuh )  Kami selamatkan dia dan orang-orang yang bersamanya di dalam bahtera serta Kami tenggelamkan orang-orang yang mendustakan ayat-ayat Kami . Sesungguhnya mereka adalah kaum yang buta ( mata hatinya ) . ( Kami telah mengutus ) kepada ( kaum ) <entity>'Ad saudara mereka  Hud .	Hud	http://www.wikidata.org/entity/Q193669
140	Berhala-berhala yang kamu seru selain Allah tidaklah sanggup menolongmu  bahkan tidak dapat menolong dirinya sendiri .	Allah	http://www.wikidata.org/entity/Q2095353
